OG0000174: Ga0061073_0012 Ga0070887_120195 Ga0072400_10870 Ga0072402_105733 Ga0072403_115220 Ga0072404_110561 Ga0133561_111220 Ga0133562_121075 Ga0133563_111107 Ga0133564_111312 Ga0225908_10827 Ga0226839_109142 Ga0226840_112138 Ga0226842_104838 Ga0226843_107593 Ga0226847_106925 Ga0226852_108551 Ga0227359_100976 Ga0307804_111363 Ga0311394_111505 Ga0312303_111659 Ga0312304_111447 H3R21_00050 H3R22_00400 H3R25_04110 H3T43_02215 H3T47_06110 H3T48_02600 H3U49_00380 LACWKB10_1221 LACWKB8_1254
OG0000602: Ga0061073_0626 Ga0070887_11418 Ga0072400_105140 Ga0072402_105148 Ga0072403_11185 Ga0072404_109135 Ga0133561_11607 Ga0133562_12395 Ga0133563_11500 Ga0133564_11618 Ga0225908_105135 Ga0226839_105150 Ga0226840_107137 Ga0226842_104163 Ga0226843_106160 Ga0226847_106169 Ga0226852_107196 Ga0227359_100721 Ga0307804_11677 Ga0311394_11723 Ga0312303_11422 Ga0312304_11714 H3R21_02835 H3R22_06695 H3R25_00680 H3T43_06315 H3T47_05190 H3T48_05990 H3U49_07705 LACWKB10_0131 LACWKB8_0626
OG0000604: Ga0061073_0628 Ga0070887_11416 Ga0072400_105132 Ga0072402_105146 Ga0072403_11183 Ga0072404_109133 Ga0133561_11605 Ga0133562_12392 Ga0133563_11498 Ga0133564_11616 Ga0225908_105133 Ga0226839_105148 Ga0226840_107135 Ga0226842_104161 Ga0226843_106158 Ga0226847_106167 Ga0226852_107194 Ga0227359_100723 Ga0307804_11675 Ga0311394_11721 Ga0312303_11424 Ga0312304_11712 H3R21_02845 H3R22_06685 H3R25_00670 H3T43_06305 H3T47_05155 H3T48_06000 H3U49_07715 LACWKB10_0129 LACWKB8_0624
OG0000605: Ga0061073_0629 Ga0070887_11415 Ga0072400_105131 Ga0072402_105145 Ga0072403_11182 Ga0072404_109132 Ga0133561_11604 Ga0133562_12391 Ga0133563_11497 Ga0133564_11615 Ga0225908_105132 Ga0226839_105147 Ga0226840_107134 Ga0226842_104160 Ga0226843_106157 Ga0226847_106166 Ga0226852_107193 Ga0227359_100724 Ga0307804_11674 Ga0311394_11720 Ga0312303_11425 Ga0312304_11711 H3R21_02850 H3R22_06680 H3R25_00665 H3T43_06300 H3T47_05150 H3T48_06005 H3U49_07720 LACWKB10_0128 LACWKB8_0623
OG0000606: Ga0061073_0630 Ga0070887_11414 Ga0072400_105130 Ga0072402_105144 Ga0072403_11181 Ga0072404_109131 Ga0133561_11603 Ga0133562_12390 Ga0133563_11496 Ga0133564_11614 Ga0225908_105131 Ga0226839_105146 Ga0226840_107133 Ga0226842_104159 Ga0226843_106156 Ga0226847_106165 Ga0226852_107192 Ga0227359_100725 Ga0307804_11673 Ga0311394_11719 Ga0312303_11426 Ga0312304_11710 H3R21_02855 H3R22_06675 H3R25_00660 H3T43_06295 H3T47_05145 H3T48_06010 H3U49_07725 LACWKB10_0127 LACWKB8_0622
OG0000607: Ga0061073_0631 Ga0070887_11413 Ga0072400_105129 Ga0072402_105143 Ga0072403_11180 Ga0072404_109130 Ga0133561_11602 Ga0133562_12389 Ga0133563_11495 Ga0133564_11613 Ga0225908_105130 Ga0226839_105145 Ga0226840_107132 Ga0226842_104158 Ga0226843_106155 Ga0226847_106164 Ga0226852_107191 Ga0227359_100726 Ga0307804_11672 Ga0311394_11718 Ga0312303_11427 Ga0312304_11709 H3R21_02860 H3R22_06670 H3R25_00655 H3T43_06290 H3T47_05140 H3T48_06015 H3U49_07730 LACWKB10_0126 LACWKB8_0621
OG0000608: Ga0061073_0632 Ga0070887_11412 Ga0072400_105128 Ga0072402_105142 Ga0072403_11179 Ga0072404_109129 Ga0133561_11601 Ga0133562_12388 Ga0133563_11494 Ga0133564_11612 Ga0225908_105129 Ga0226839_105144 Ga0226840_107131 Ga0226842_104157 Ga0226843_106154 Ga0226847_106163 Ga0226852_107190 Ga0227359_100727 Ga0307804_11671 Ga0311394_11717 Ga0312303_11428 Ga0312304_11708 H3R21_02865 H3R22_06665 H3R25_00650 H3T43_06285 H3T47_05135 H3T48_06020 H3U49_07735 LACWKB10_0125 LACWKB8_0620
OG0000609: Ga0061073_0633 Ga0070887_11411 Ga0072400_105127 Ga0072402_105141 Ga0072403_11178 Ga0072404_109128 Ga0133561_11600 Ga0133562_12387 Ga0133563_11493 Ga0133564_11611 Ga0225908_105128 Ga0226839_105143 Ga0226840_107130 Ga0226842_104156 Ga0226843_106153 Ga0226847_106162 Ga0226852_107189 Ga0227359_100728 Ga0307804_11670 Ga0311394_11716 Ga0312303_11429 Ga0312304_11707 H3R21_02870 H3R22_06660 H3R25_00645 H3T43_06280 H3T47_05130 H3T48_06025 H3U49_07740 LACWKB10_0124 LACWKB8_0619
OG0000611: Ga0061073_0637 Ga0070887_1148 Ga0072400_105124 Ga0072402_105138 Ga0072403_11175 Ga0072404_109125 Ga0133561_11597 Ga0133562_12384 Ga0133563_11489 Ga0133564_11608 Ga0225908_105125 Ga0226839_105140 Ga0226840_107127 Ga0226842_104152 Ga0226843_106132 Ga0226847_106131 Ga0226852_107186 Ga0227359_100731 Ga0307804_11667 Ga0311394_11713 Ga0312303_11432 Ga0312304_11704 H3R21_02885 H3R22_06645 H3R25_00625 H3T43_06265 H3T47_05115 H3T48_06045 H3U49_07755 LACWKB10_0121 LACWKB8_0616
OG0000612: Ga0061073_0638 Ga0070887_1147 Ga0072400_105123 Ga0072402_105137 Ga0072403_11174 Ga0072404_109124 Ga0133561_11596 Ga0133562_12383 Ga0133563_11488 Ga0133564_11607 Ga0225908_105124 Ga0226839_105139 Ga0226840_107126 Ga0226842_104151 Ga0226843_106131 Ga0226847_106130 Ga0226852_107185 Ga0227359_100732 Ga0307804_11666 Ga0311394_11712 Ga0312303_11433 Ga0312304_11703 H3R21_02890 H3R22_06640 H3R25_00620 H3T43_06260 H3T47_05110 H3T48_06050 H3U49_07760 LACWKB10_0120 LACWKB8_0615
OG0000613: Ga0061073_0639 Ga0070887_1146 Ga0072400_105122 Ga0072402_105136 Ga0072403_11173 Ga0072404_109123 Ga0133561_11595 Ga0133562_12382 Ga0133563_11487 Ga0133564_11606 Ga0225908_105123 Ga0226839_105138 Ga0226840_107125 Ga0226842_104150 Ga0226843_106130 Ga0226847_106129 Ga0226852_107184 Ga0227359_100733 Ga0307804_11665 Ga0311394_11711 Ga0312303_11434 Ga0312304_11702 H3R21_02895 H3R22_06635 H3R25_00615 H3T43_06255 H3T47_05105 H3T48_06055 H3U49_07765 LACWKB10_0119 LACWKB8_0614
OG0000614: Ga0061073_0640 Ga0070887_1145 Ga0072400_105121 Ga0072402_105135 Ga0072403_11172 Ga0072404_109122 Ga0133561_11594 Ga0133562_12381 Ga0133563_11486 Ga0133564_11605 Ga0225908_105122 Ga0226839_105137 Ga0226840_107124 Ga0226842_104149 Ga0226843_106129 Ga0226847_106128 Ga0226852_107183 Ga0227359_100734 Ga0307804_11664 Ga0311394_11710 Ga0312303_11435 Ga0312304_11701 H3R21_02900 H3R22_06625 H3R25_00610 H3T43_06250 H3T47_05100 H3T48_06060 H3U49_07770 LACWKB10_0118 LACWKB8_0613
OG0000615: Ga0061073_0641 Ga0070887_1144 Ga0072400_105120 Ga0072402_105134 Ga0072403_11171 Ga0072404_109121 Ga0133561_11593 Ga0133562_12380 Ga0133563_11485 Ga0133564_11604 Ga0225908_105121 Ga0226839_105136 Ga0226840_107123 Ga0226842_104148 Ga0226843_106128 Ga0226847_106127 Ga0226852_107182 Ga0227359_100735 Ga0307804_11663 Ga0311394_11709 Ga0312303_11436 Ga0312304_11700 H3R21_02905 H3R22_06620 H3R25_00605 H3T43_06245 H3T47_05095 H3T48_06065 H3U49_07775 LACWKB10_0117 LACWKB8_0612
OG0000616: Ga0061073_0642 Ga0070887_1143 Ga0072400_105119 Ga0072402_105133 Ga0072403_11170 Ga0072404_109120 Ga0133561_11592 Ga0133562_12379 Ga0133563_11484 Ga0133564_11603 Ga0225908_105120 Ga0226839_105135 Ga0226840_107122 Ga0226842_104147 Ga0226843_106127 Ga0226847_106126 Ga0226852_107181 Ga0227359_100736 Ga0307804_11662 Ga0311394_11708 Ga0312303_11437 Ga0312304_11699 H3R21_02910 H3R22_06615 H3R25_00600 H3T43_06240 H3T47_05090 H3T48_06070 H3U49_07780 LACWKB10_0116 LACWKB8_0611
OG0000617: Ga0061073_0643 Ga0070887_1142 Ga0072400_105118 Ga0072402_105132 Ga0072403_11169 Ga0072404_109119 Ga0133561_11591 Ga0133562_12378 Ga0133563_11483 Ga0133564_11602 Ga0225908_105119 Ga0226839_105134 Ga0226840_107121 Ga0226842_104146 Ga0226843_106126 Ga0226847_106125 Ga0226852_107180 Ga0227359_100737 Ga0307804_11661 Ga0311394_11707 Ga0312303_11438 Ga0312304_11698 H3R21_02915 H3R22_06610 H3R25_00595 H3T43_06235 H3T47_05085 H3T48_06075 H3U49_07785 LACWKB10_0115 LACWKB8_0610
OG0000618: Ga0061073_0644 Ga0070887_1141 Ga0072400_105117 Ga0072402_105131 Ga0072403_11168 Ga0072404_109118 Ga0133561_11590 Ga0133562_12377 Ga0133563_11482 Ga0133564_11601 Ga0225908_105118 Ga0226839_105133 Ga0226840_107120 Ga0226842_104145 Ga0226843_106125 Ga0226847_106124 Ga0226852_107179 Ga0227359_100738 Ga0307804_11660 Ga0311394_11706 Ga0312303_11439 Ga0312304_11697 H3R21_02920 H3R22_06605 H3R25_00590 H3T43_06230 H3T47_05080 H3T48_06080 H3U49_07790 LACWKB10_0114 LACWKB8_0609
OG0000619: Ga0061073_0645 Ga0070887_113130 Ga0072400_105116 Ga0072402_105130 Ga0072403_11167 Ga0072404_109117 Ga0133561_11589 Ga0133562_12376 Ga0133563_11481 Ga0133564_11600 Ga0225908_105117 Ga0226839_105132 Ga0226840_107119 Ga0226842_104143 Ga0226843_106124 Ga0226847_106123 Ga0226852_107178 Ga0227359_100739 Ga0307804_11659 Ga0311394_11705 Ga0312303_11440 Ga0312304_11696 H3R21_02925 H3R22_06600 H3R25_00580 H3T43_06225 H3T47_05075 H3T48_06090 H3U49_07795 LACWKB10_0113 LACWKB8_0607
OG0000620: Ga0061073_0651 Ga0070887_113126 Ga0072400_105107 Ga0072402_105126 Ga0072403_11161 Ga0072404_109109 Ga0133561_11575 Ga0133562_12369 Ga0133563_11477 Ga0133564_11596 Ga0225908_105109 Ga0226839_105128 Ga0226840_107111 Ga0226842_104139 Ga0226843_106120 Ga0226847_106119 Ga0226852_107112 Ga0227359_100750 Ga0307804_11644 Ga0311394_11698 Ga0312303_11447 Ga0312304_11681 H3R21_02945 H3R22_06565 H3R25_00550 H3T43_06205 H3T47_05030 H3T48_06125 H3U49_07815 LACWKB10_0108 LACWKB8_0597
OG0000621: Ga0061073_0652 Ga0070887_113125 Ga0072400_105106 Ga0072402_105125 Ga0072403_11160 Ga0072404_109108 Ga0133561_11574 Ga0133562_12368 Ga0133563_11476 Ga0133564_11595 Ga0225908_105108 Ga0226839_105127 Ga0226840_107110 Ga0226842_104138 Ga0226843_106119 Ga0226847_106118 Ga0226852_107111 Ga0227359_100751 Ga0307804_11643 Ga0311394_11697 Ga0312303_11448 Ga0312304_11680 H3R21_02950 H3R22_06560 H3R25_00545 H3T43_06200 H3T47_05025 H3T48_06130 H3U49_07820 LACWKB10_0107 LACWKB8_0596
OG0000622: Ga0061073_0654 Ga0070887_113123 Ga0072400_105104 Ga0072402_105123 Ga0072403_11158 Ga0072404_109106 Ga0133561_11572 Ga0133562_12366 Ga0133563_11474 Ga0133564_11593 Ga0225908_105106 Ga0226839_105125 Ga0226840_107108 Ga0226842_104136 Ga0226843_106118 Ga0226847_106117 Ga0226852_107109 Ga0227359_100753 Ga0307804_11641 Ga0311394_11695 Ga0312303_11450 Ga0312304_11678 H3R21_02960 H3R22_06550 H3R25_00535 H3T43_06190 H3T47_05015 H3T48_06140 H3U49_07830 LACWKB10_0105 LACWKB8_0594
OG0000623: Ga0061073_0655 Ga0070887_113121 Ga0072400_105102 Ga0072402_105122 Ga0072403_11156 Ga0072404_109105 Ga0133561_11570 Ga0133562_12364 Ga0133563_11473 Ga0133564_11591 Ga0225908_105104 Ga0226839_105123 Ga0226840_107106 Ga0226842_104135 Ga0226843_106117 Ga0226847_106116 Ga0226852_107108 Ga0227359_100755 Ga0307804_11639 Ga0311394_11693 Ga0312303_11452 Ga0312304_11676 H3R21_02965 H3R22_06540 H3R25_00530 H3T43_06180 H3T47_05005 H3T48_06145 H3U49_07840 LACWKB10_0103 LACWKB8_0592
OG0000624: Ga0061073_0671 Ga0070887_113100 Ga0072400_10587 Ga0072402_105106 Ga0072403_11137 Ga0072404_10991 Ga0133561_11556 Ga0133562_12347 Ga0133563_11451 Ga0133564_11570 Ga0225908_10589 Ga0226839_105102 Ga0226840_10789 Ga0226842_104117 Ga0226843_106103 Ga0226847_10694 Ga0226852_10790 Ga0227359_100772 Ga0307804_11630 Ga0311394_11662 Ga0312303_11476 Ga0312304_11650 H3R21_03075 H3R22_06480 H3R25_00455 H3T43_06085 H3T47_08260 H3T48_06220 H3U49_07930 LACWKB10_0081 LACWKB8_0576
OG0000625: Ga0061073_0672 Ga0070887_11399 Ga0072400_10586 Ga0072402_105105 Ga0072403_11136 Ga0072404_10990 Ga0133561_11555 Ga0133562_12346 Ga0133563_11450 Ga0133564_11569 Ga0225908_10588 Ga0226839_105101 Ga0226840_10788 Ga0226842_104116 Ga0226843_106102 Ga0226847_10693 Ga0226852_10789 Ga0227359_100773 Ga0307804_11629 Ga0311394_11661 Ga0312303_11477 Ga0312304_11649 H3R21_03080 H3R22_06475 H3R25_00450 H3T43_06080 H3T47_08265 H3T48_06225 H3U49_07935 LACWKB10_0080 LACWKB8_0575
OG0000626: Ga0061073_0674 Ga0070887_11398 Ga0072400_10579 Ga0072402_105103 Ga0072403_11135 Ga0072404_10989 Ga0133561_11548 Ga0133562_12345 Ga0133563_11448 Ga0133564_11568 Ga0225908_10587 Ga0226839_105100 Ga0226840_10787 Ga0226842_104114 Ga0226843_106100 Ga0226847_10691 Ga0226852_10786 Ga0227359_100774 Ga0307804_11625 Ga0311394_11657 Ga0312303_11481 Ga0312304_11645 H3R21_03090 H3R22_06470 H3R25_00440 H3T43_06075 H3T47_08300 H3T48_06235 H3U49_07940 LACWKB10_0079 LACWKB8_0568
OG0000627: Ga0061073_0675 Ga0070887_11397 Ga0072400_10578 Ga0072402_105102 Ga0072403_11134 Ga0072404_10988 Ga0133561_11547 Ga0133562_12344 Ga0133563_11447 Ga0133564_11567 Ga0225908_10586 Ga0226839_10599 Ga0226840_10786 Ga0226842_104113 Ga0226843_10699 Ga0226847_10690 Ga0226852_10785 Ga0227359_100775 Ga0307804_11624 Ga0311394_11656 Ga0312303_11482 Ga0312304_11644 H3R21_03095 H3R22_06465 H3R25_00435 H3T43_06070 H3T47_08305 H3T48_06240 H3U49_07945 LACWKB10_0078 LACWKB8_0567
OG0000628: Ga0061073_0676 Ga0070887_11396 Ga0072400_10577 Ga0072402_105101 Ga0072403_11133 Ga0072404_10987 Ga0133561_11546 Ga0133562_12343 Ga0133563_11446 Ga0133564_11566 Ga0225908_10585 Ga0226839_10598 Ga0226840_10785 Ga0226842_104112 Ga0226843_10698 Ga0226847_10689 Ga0226852_10784 Ga0227359_100776 Ga0307804_11623 Ga0311394_11655 Ga0312303_11483 Ga0312304_11643 H3R21_03100 H3R22_06460 H3R25_00430 H3T43_06065 H3T47_08310 H3T48_06245 H3U49_07950 LACWKB10_0077 LACWKB8_0566
OG0000629: Ga0061073_0677 Ga0070887_11395 Ga0072400_10576 Ga0072402_105100 Ga0072403_11132 Ga0072404_10986 Ga0133561_11545 Ga0133562_12342 Ga0133563_11445 Ga0133564_11565 Ga0225908_10584 Ga0226839_10597 Ga0226840_10784 Ga0226842_104111 Ga0226843_10697 Ga0226847_10688 Ga0226852_10783 Ga0227359_100777 Ga0307804_11622 Ga0311394_11654 Ga0312303_11484 Ga0312304_11642 H3R21_03105 H3R22_06455 H3R25_00425 H3T43_06060 H3T47_08315 H3T48_06250 H3U49_07955 LACWKB10_0076 LACWKB8_0565
OG0000630: Ga0061073_0678 Ga0070887_11394 Ga0072400_10575 Ga0072402_10599 Ga0072403_11131 Ga0072404_10985 Ga0133561_11544 Ga0133562_12341 Ga0133563_11444 Ga0133564_11564 Ga0225908_10583 Ga0226839_10596 Ga0226840_10783 Ga0226842_104110 Ga0226843_10696 Ga0226847_10687 Ga0226852_10782 Ga0227359_100778 Ga0307804_11621 Ga0311394_11653 Ga0312303_11485 Ga0312304_11641 H3R21_03110 H3R22_06450 H3R25_00420 H3T43_06055 H3T47_08320 H3T48_06255 H3U49_07960 LACWKB10_0075 LACWKB8_0564
OG0000631: Ga0061073_0679 Ga0070887_11393 Ga0072400_10574 Ga0072402_10598 Ga0072403_11130 Ga0072404_10984 Ga0133561_11543 Ga0133562_12340 Ga0133563_11443 Ga0133564_11563 Ga0225908_10582 Ga0226839_10595 Ga0226840_10782 Ga0226842_104109 Ga0226843_10695 Ga0226847_10686 Ga0226852_10781 Ga0227359_100779 Ga0307804_11620 Ga0311394_11652 Ga0312303_11486 Ga0312304_11640 H3R21_03115 H3R22_06445 H3R25_00415 H3T43_06050 H3T47_08325 H3T48_06260 H3U49_07965 LACWKB10_0074 LACWKB8_0563
OG0000632: Ga0061073_0680 Ga0070887_11392 Ga0072400_10573 Ga0072402_10597 Ga0072403_11129 Ga0072404_10983 Ga0133561_11542 Ga0133562_12339 Ga0133563_11442 Ga0133564_11562 Ga0225908_10581 Ga0226839_10594 Ga0226840_10781 Ga0226842_104108 Ga0226843_10694 Ga0226847_10685 Ga0226852_10780 Ga0227359_100780 Ga0307804_11619 Ga0311394_11651 Ga0312303_11487 Ga0312304_11639 H3R21_03120 H3R22_06440 H3R25_00410 H3T43_06045 H3T47_08330 H3T48_06265 H3U49_07970 LACWKB10_0073 LACWKB8_0562
OG0000633: Ga0061073_0681 Ga0070887_11391 Ga0072400_10572 Ga0072402_10596 Ga0072403_11128 Ga0072404_10982 Ga0133561_11541 Ga0133562_12338 Ga0133563_11441 Ga0133564_11561 Ga0225908_10580 Ga0226839_10593 Ga0226840_10780 Ga0226842_104107 Ga0226843_10693 Ga0226847_10684 Ga0226852_10779 Ga0227359_100781 Ga0307804_11618 Ga0311394_11650 Ga0312303_11488 Ga0312304_11638 H3R21_03125 H3R22_06435 H3R25_00405 H3T43_06040 H3T47_08335 H3T48_06270 H3U49_07975 LACWKB10_0072 LACWKB8_0561
OG0000634: Ga0061073_0684 Ga0070887_11388 Ga0072400_10569 Ga0072402_10593 Ga0072403_11125 Ga0072404_10979 Ga0133561_11538 Ga0133562_12335 Ga0133563_11438 Ga0133564_11558 Ga0225908_10577 Ga0226839_10590 Ga0226840_10777 Ga0226842_104104 Ga0226843_10691 Ga0226847_10682 Ga0226852_10776 Ga0227359_100784 Ga0307804_11613 Ga0311394_11647 Ga0312303_11493 Ga0312304_11633 H3R21_03140 H3R22_06420 H3R25_00390 H3T43_06025 H3T47_08350 H3T48_06285 H3U49_07990 LACWKB10_0069 LACWKB8_0558
OG0000635: Ga0061073_0685 Ga0070887_11387 Ga0072400_10568 Ga0072402_10592 Ga0072403_11124 Ga0072404_10976 Ga0133561_11537 Ga0133562_12334 Ga0133563_11437 Ga0133564_11557 Ga0225908_10576 Ga0226839_10589 Ga0226840_10776 Ga0226842_104103 Ga0226843_10690 Ga0226847_10681 Ga0226852_10775 Ga0227359_100785 Ga0307804_11612 Ga0311394_11646 Ga0312303_11494 Ga0312304_11632 H3R21_03145 H3R22_06415 H3R25_00385 H3T43_06020 H3T47_08355 H3T48_06290 H3U49_07995 LACWKB10_0068 LACWKB8_0557
OG0000637: Ga0061073_0687 Ga0070887_11385 Ga0072400_10566 Ga0072402_10590 Ga0072403_11122 Ga0072404_10974 Ga0133561_11535 Ga0133562_12332 Ga0133563_11435 Ga0133564_11555 Ga0225908_10574 Ga0226839_10587 Ga0226840_10774 Ga0226842_104101 Ga0226843_10688 Ga0226847_10679 Ga0226852_10773 Ga0227359_100787 Ga0307804_11610 Ga0311394_11644 Ga0312303_11496 Ga0312304_11630 H3R21_03155 H3R22_06405 H3R25_00375 H3T43_06010 H3T47_08365 H3T48_06300 H3U49_08005 LACWKB10_0066 LACWKB8_0555
OG0000638: Ga0061073_0688 Ga0070887_11384 Ga0072400_10565 Ga0072402_10589 Ga0072403_11121 Ga0072404_10973 Ga0133561_11534 Ga0133562_12331 Ga0133563_11434 Ga0133564_11554 Ga0225908_10573 Ga0226839_10586 Ga0226840_10773 Ga0226842_104100 Ga0226843_10687 Ga0226847_10678 Ga0226852_10772 Ga0227359_100788 Ga0307804_11609 Ga0311394_11643 Ga0312303_11497 Ga0312304_11629 H3R21_03160 H3R22_06400 H3R25_00370 H3T43_06005 H3T47_08370 H3T48_06305 H3U49_08010 LACWKB10_0065 LACWKB8_0554
OG0000639: Ga0061073_0701 Ga0070887_11371 Ga0072400_10560 Ga0072402_10576 Ga0072403_1117 Ga0072404_10968 Ga0133561_11529 Ga0133562_12326 Ga0133563_11421 Ga0133564_11541 Ga0225908_10569 Ga0226839_10572 Ga0226840_10769 Ga0226842_10492 Ga0226843_10685 Ga0226847_10675 Ga0226852_10770 Ga0227359_100794 Ga0307804_11592 Ga0311394_11635 Ga0312303_11514 Ga0312304_11613 H3R21_03225 H3R22_06380 H3R25_00285 H3T43_05930 H3T47_08395 H3T48_06370 H3U49_08075 LACWKB10_0049 LACWKB8_0547
OG0000640: Ga0061073_0704 Ga0070887_11368 Ga0072400_10557 Ga0072402_10573 Ga0072403_1114 Ga0072404_10965 Ga0133561_11526 Ga0133562_12323 Ga0133563_11418 Ga0133564_11538 Ga0225908_10566 Ga0226839_10569 Ga0226840_10766 Ga0226842_10489 Ga0226843_10682 Ga0226847_10672 Ga0226852_10767 Ga0227359_100797 Ga0307804_11589 Ga0311394_11632 Ga0312303_11517 Ga0312304_11610 H3R21_03240 H3R22_06365 H3R25_00270 H3T43_05915 H3T47_08410 H3T48_06385 H3U49_08090 LACWKB10_0046 LACWKB8_0543
OG0000641: Ga0061073_0706 Ga0070887_11366 Ga0072400_10555 Ga0072402_10571 Ga0072403_1112 Ga0072404_10963 Ga0133561_11524 Ga0133562_12321 Ga0133563_11416 Ga0133564_11536 Ga0225908_10564 Ga0226839_10567 Ga0226840_10764 Ga0226842_10487 Ga0226843_10681 Ga0226847_10671 Ga0226852_10766 Ga0227359_100799 Ga0307804_11587 Ga0311394_11630 Ga0312303_11519 Ga0312304_11608 H3R21_03250 H3R22_06355 H3R25_00260 H3T43_05905 H3T47_08420 H3T48_06395 H3U49_08100 LACWKB10_0044 LACWKB8_0541
OG0000642: Ga0061073_0711 Ga0070887_11364 Ga0072400_10553 Ga0072402_10566 Ga0072403_10765 Ga0072404_10961 Ga0133561_11522 Ga0133562_12319 Ga0133563_11411 Ga0133564_11534 Ga0225908_10562 Ga0226839_10565 Ga0226840_10762 Ga0226842_10482 Ga0226843_10675 Ga0226847_10666 Ga0226852_10762 Ga0227359_1007101 Ga0307804_11582 Ga0311394_11627 Ga0312303_11524 Ga0312304_11603 H3R21_03270 H3R22_06350 H3R25_00240 H3T43_05900 H3T47_08425 H3T48_06415 H3U49_08105 LACWKB10_0043 LACWKB8_0540
OG0000643: Ga0061073_0714 Ga0070887_11361 Ga0072400_10550 Ga0072402_10563 Ga0072403_10762 Ga0072404_10958 Ga0133561_11519 Ga0133562_12316 Ga0133563_11408 Ga0133564_11528 Ga0225908_10559 Ga0226839_10562 Ga0226840_10759 Ga0226842_10470 Ga0226843_10674 Ga0226847_10665 Ga0226852_10759 Ga0227359_101256 Ga0307804_11570 Ga0311394_11624 Ga0312303_11527 Ga0312304_11591 H3R21_03285 H3R22_06335 H3R25_00180 H3T43_05885 H3T47_08440 H3T48_06475 H3U49_08120 LACWKB10_0040 LACWKB8_0537
OG0000644: Ga0061073_0715 Ga0070887_11360 Ga0072400_10549 Ga0072402_10562 Ga0072403_10761 Ga0072404_10957 Ga0133561_11518 Ga0133562_12315 Ga0133563_11407 Ga0133564_11527 Ga0225908_10558 Ga0226839_10561 Ga0226840_10758 Ga0226842_10469 Ga0226843_10673 Ga0226847_10664 Ga0226852_10758 Ga0227359_101255 Ga0307804_11569 Ga0311394_11623 Ga0312303_11528 Ga0312304_11590 H3R21_03290 H3R22_06330 H3R25_00175 H3T43_05880 H3T47_08445 H3T48_06480 H3U49_08125 LACWKB10_0039 LACWKB8_0536
OG0000645: Ga0061073_0716 Ga0070887_11359 Ga0072400_10548 Ga0072402_10561 Ga0072403_10760 Ga0072404_10956 Ga0133561_11517 Ga0133562_12314 Ga0133563_11406 Ga0133564_11526 Ga0225908_10557 Ga0226839_10560 Ga0226840_10757 Ga0226842_10468 Ga0226843_10672 Ga0226847_10663 Ga0226852_10757 Ga0227359_101254 Ga0307804_11568 Ga0311394_11622 Ga0312303_11529 Ga0312304_11589 H3R21_03295 H3R22_06325 H3R25_00170 H3T43_05875 H3T47_08450 H3T48_06485 H3U49_08130 LACWKB10_0038 LACWKB8_0535
OG0000646: Ga0061073_0717 Ga0070887_11358 Ga0072400_10547 Ga0072402_10560 Ga0072403_10759 Ga0072404_10955 Ga0133561_11516 Ga0133562_12313 Ga0133563_11405 Ga0133564_11525 Ga0225908_10556 Ga0226839_10559 Ga0226840_10756 Ga0226842_10467 Ga0226843_10670 Ga0226847_10661 Ga0226852_10756 Ga0227359_101253 Ga0307804_11567 Ga0311394_11621 Ga0312303_11530 Ga0312304_11588 H3R21_03300 H3R22_06320 H3R25_00165 H3T43_05870 H3T47_08455 H3T48_06490 H3U49_08135 LACWKB10_0037 LACWKB8_0534
OG0000648: Ga0061073_0735 Ga0070887_11341 Ga0072400_10541 Ga0072402_10543 Ga0072403_10741 Ga0072404_10941 Ga0133561_11511 Ga0133562_12291 Ga0133563_11388 Ga0133564_11508 Ga0225908_10542 Ga0226839_10542 Ga0226840_10742 Ga0226842_10444 Ga0226843_10654 Ga0226847_10645 Ga0226852_10745 Ga0227359_101231 Ga0307804_11537 Ga0311394_11600 Ga0312303_11549 Ga0312304_11558 H3R21_03385 H3R22_06250 H3R25_00080 H3T43_05790 H3T47_08485 H3T48_06575 H3U49_08215 LACWKB10_0020 LACWKB8_0524
OG0000649: Ga0061073_0738 Ga0070887_11340 Ga0072400_10540 Ga0072402_10540 Ga0072403_10740 Ga0072404_10940 Ga0133561_11510 Ga0133562_12290 Ga0133563_11385 Ga0133564_11503 Ga0225908_10541 Ga0226839_10541 Ga0226840_10741 Ga0226842_10441 Ga0226843_10643 Ga0226847_10643 Ga0226852_10744 Ga0227359_101230 Ga0307804_11534 Ga0311394_11597 Ga0312303_11552 Ga0312304_11555 H3R21_03400 H3R22_06245 H3R25_00065 H3T43_05785 H3T47_08490 H3T48_06590 H3U49_08220 LACWKB10_0019 LACWKB8_0523
OG0000650: Ga0061073_0739 Ga0070887_11338 Ga0072400_10538 Ga0072402_10538 Ga0072403_10738 Ga0072404_10938 Ga0133561_11508 Ga0133562_12288 Ga0133563_11383 Ga0133564_11501 Ga0225908_10539 Ga0226839_10539 Ga0226840_10739 Ga0226842_10439 Ga0226843_10641 Ga0226847_10641 Ga0226852_10742 Ga0227359_101228 Ga0307804_11533 Ga0311394_11595 Ga0312303_11553 Ga0312304_11554 H3R21_03405 H3R22_06240 H3R25_00060 H3T43_05780 H3T47_08495 H3T48_06595 H3U49_08225 LACWKB10_0018 LACWKB8_0522
